timestamp,alert,classification,priority,protocol,src_ip,src_port,dst_ip,dst_port
02/14-00:51:06.000000,SNMP AgentX/tcp request,Attempted Information Leak,3,TCP,4.143.111.89,57309,26.198.92.227,33926
02/14-00:51:07.000000,ICMP PING,Misc activity,3,TCP,21.161.105.150,45715,224.239.174.130,30936
02/14-00:51:08.000000,ICMP PING undefined code,Misc activity,3,UDP,254.229.120.32,27802,5.112.223.113,52704
02/14-00:51:09.000000,ICMP PING undefined code,Misc activity,3,TCP,145.82.66.44,59304,46.171.220.149,39976
02/14-00:51:10.000000,ICMP PING,Misc activity,2,TCP,203.54.85.211,41428,19.144.22.134,20764
02/14-00:51:11.000000,ICMP PING undefined code,Misc activity,2,UDP,162.25.188.134,57750,82.64.149.168,58109
02/14-00:51:12.000000,ICMP PING,Attempted Information Leak,3,TCP,214.246.78.34,12353,233.158.71.75,42215
02/14-00:51:13.000000,ICMP PING BSDtype,Misc activity,2,UDP,7.31.203.195,59199,77.185.75.180,60714
02/14-00:51:14.000000,SCAN nmap XMAS,Misc activity,3,UDP,31.43.246.193,64943,107.15.225.209,1279
02/14-00:51:15.000000,SCAN nmap XMAS,Attempted Information Leak,2,TCP,118.43.124.81,14119,71.170.29.55,4325
02/14-00:51:16.000000,SCAN nmap XMAS,Attempted Information Leak,2,UDP,19.141.24.253,57246,116.82.109.75,31121
02/14-00:51:17.000000,SNMP trap tcp,Attempted Information Leak,2,UDP,134.189.62.161,48267,179.98.120.185,53497
02/14-00:51:18.000000,SNMP AgentX/tcp request,Misc activity,3,UDP,176.51.189.241,52120,54.100.116.119,59663
02/14-00:51:19.000000,SCAN nmap XMAS,Misc activity,2,TCP,107.209.46.68,18125,119.97.67.136,32798
02/14-00:51:20.000000,ICMP PING *NIX,Misc activity,3,UDP,102.209.32.18,41124,191.71.126.44,35279
02/14-00:51:21.000000,ICMP PING,Misc activity,2,TCP,121.8.103.232,14524,168.8.254.108,23595
02/14-00:51:22.000000,ICMP PING undefined code,Attempted Information Leak,2,TCP,54.228.136.160,5820,162.96.2.90,25761
02/14-00:51:23.000000,SNMP request tcp,Misc activity,3,TCP,165.28.237.158,40770,250.98.92.165,6720
02/14-00:51:24.000000,ICMP PING undefined code,Attempted Information Leak,2,UDP,87.96.6.74,32822,111.89.185.127,25848
02/14-00:51:25.000000,ICMP PING BSDtype,Attempted Information Leak,2,TCP,31.220.76.120,25826,6.103.248.147,53894
02/14-00:51:26.000000,SNMP trap tcp,Attempted Information Leak,3,TCP,173.56.154.188,16635,90.216.222.218,45814
02/14-00:51:27.000000,SCAN nmap XMAS,Misc activity,2,UDP,146.177.185.84,41971,83.133.43.242,40723
02/14-00:51:28.000000,ICMP PING,Misc activity,3,TCP,12.78.81.204,13156,63.125.70.174,57969
02/14-00:51:29.000000,SCAN nmap XMAS,Attempted Denial of Service,3,TCP,109.140.165.81,38224,6.43.201.171,38991
02/14-00:51:30.000000,SCAN nmap XMAS,Misc activity,2,UDP,113.14.240.28,18366,34.98.212.217,17521
02/14-00:51:31.000000,ICMP PING,Attempted Information Leak,3,TCP,111.22.156.229,31913,100.42.220.230,11926
02/14-00:51:32.000000,SCAN nmap XMAS,Misc activity,3,TCP,71.248.100.205,25458,226.212.120.127,52108
02/14-00:51:33.000000,ICMP PING undefined code,Attempted Information Leak,2,TCP,158.130.159.40,1753,53.203.221.75,60098
02/14-00:51:34.000000,SCAN nmap XMAS,Misc activity,3,TCP,194.11.183.163,25634,31.90.135.231,41465
02/14-00:51:35.000000,SNMP request tcp,Misc activity,3,TCP,122.231.43.203,33480,71.117.229.16,10721
02/14-00:51:36.000000,SCAN nmap XMAS,Attempted Information Leak,2,TCP,132.246.132.99,42709,251.215.124.113,6944
02/14-00:51:37.000000,SCAN nmap XMAS,Misc activity,3,TCP,216.229.52.19,52277,92.137.192.85,19614
02/14-00:51:38.000000,ICMP PING BSDtype,Attempted Information Leak,3,UDP,71.206.242.30,4602,152.251.219.28,58536
02/14-00:51:39.000000,SNMP trap tcp,Attempted Information Leak,3,TCP,83.247.163.175,24859,227.36.202.177,56727
02/14-00:51:40.000000,ICMP PING,Attempted Information Leak,3,TCP,126.30.31.222,51833,81.76.117.166,47142
02/14-00:51:41.000000,ICMP PING,Attempted Information Leak,2,TCP,137.155.58.192,15820,221.216.0.247,54549
02/14-00:51:42.000000,ICMP PING,Misc activity,3,ICMP,249.134.251.19,55208,148.179.175.58,9761
02/14-00:51:43.000000,ICMP PING,Misc activity,2,TCP,165.239.64.219,59056,243.149.191.34,380
02/14-00:51:44.000000,ICMP PING *NIX,Misc activity,3,TCP,1.76.118.192,7785,52.48.226.37,20101
02/14-00:51:45.000000,ICMP PING *NIX,Attempted Information Leak,3,TCP,69.5.21.146,53344,153.245.1.101,34478
02/14-00:51:46.000000,SCAN nmap XMAS,Misc activity,2,UDP,75.125.49.248,3326,64.210.145.160,57786
02/14-00:51:47.000000,ICMP PING,Attempted Information Leak,3,UDP,253.98.236.75,38064,44.149.141.169,55886
02/14-00:51:48.000000,ICMP PING,Misc activity,3,ICMP,250.175.156.243,11413,177.6.245.86,34594
02/14-00:51:49.000000,SNMP request tcp,Attempted Information Leak,2,TCP,129.148.20.164,31213,197.213.54.166,38004
02/14-00:51:50.000000,ICMP PING undefined code,Misc activity,2,UDP,74.210.162.220,21321,47.227.6.16,55773
02/14-00:51:51.000000,ICMP PING undefined code,Misc activity,3,TCP,140.243.164.67,16460,20.246.45.102,9160
02/14-00:51:52.000000,SNMP trap tcp,Misc activity,2,TCP,136.131.13.203,48141,167.152.167.20,62092
02/14-00:51:53.000000,ICMP PING,Misc activity,2,TCP,209.98.212.31,43968,71.28.44.153,8040
02/14-00:51:54.000000,SNMP trap tcp,Misc activity,2,TCP,53.168.84.21,5600,191.12.39.217,3043
02/14-00:51:55.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,149.212.77.1,60490,21.219.12.151,22879
02/14-00:51:56.000000,ICMP PING,Attempted Information Leak,3,UDP,79.167.142.167,46668,253.146.6.60,53389
02/14-00:51:57.000000,SCAN nmap XMAS,Attempted Information Leak,2,UDP,74.201.155.6,53347,62.64.222.162,5317
02/14-00:51:58.000000,SCAN nmap XMAS,Misc activity,2,UDP,26.125.114.133,16073,165.156.89.13,43882
02/14-00:51:59.000000,SCAN nmap XMAS,Misc activity,3,TCP,237.20.116.6,1486,137.12.231.123,64627
02/14-00:52:00.000000,ICMP PING undefined code,Misc activity,3,UDP,215.35.118.89,20508,11.188.240.85,14953
02/14-00:52:01.000000,ICMP PING,Attempted Information Leak,2,TCP,151.20.163.246,27372,222.246.29.72,50521
02/14-00:52:02.000000,SNMP request tcp,Misc activity,2,TCP,190.1.149.191,18092,121.141.125.114,18073
02/14-00:52:03.000000,ICMP PING BSDtype,Misc activity,3,TCP,207.159.124.205,9304,159.46.227.219,56813
02/14-00:52:04.000000,SNMP request tcp,Attempted Information Leak,3,TCP,137.83.214.152,37904,167.193.50.241,5485
02/14-00:52:05.000000,SNMP request tcp,Misc activity,3,TCP,4.38.121.162,50672,238.49.213.59,17271
02/14-00:52:06.000000,SNMP AgentX/tcp request,Misc activity,2,TCP,154.92.96.220,8855,67.159.40.17,14150
02/14-00:52:07.000000,ICMP PING,Misc activity,3,TCP,252.17.60.252,1913,96.30.13.36,31807
02/14-00:52:08.000000,ICMP PING undefined code,Misc activity,3,TCP,211.253.64.78,29785,73.172.201.221,12617
02/14-00:52:09.000000,ICMP PING undefined code,Misc activity,3,UDP,217.48.206.130,55461,98.246.62.247,38204
02/14-00:52:10.000000,ICMP PING *NIX,Misc activity,2,TCP,53.24.245.91,47662,32.67.28.179,43627
02/14-00:52:11.000000,SNMP trap tcp,Misc activity,2,ICMP,254.42.85.193,33798,61.229.37.61,27551
02/14-00:52:12.000000,SNMP request tcp,Misc activity,2,TCP,238.245.143.58,53962,112.225.232.57,50494
02/14-00:52:13.000000,ICMP PING,Attempted Information Leak,2,TCP,210.79.43.90,60431,32.147.126.66,36087
02/14-00:52:14.000000,SCAN nmap XMAS,Attempted Information Leak,3,TCP,67.8.120.249,33798,5.54.144.104,9272
02/14-00:52:15.000000,ICMP PING,Misc activity,3,TCP,35.176.56.64,30861,13.162.123.254,17581
02/14-00:52:16.000000,ICMP PING,Misc activity,3,TCP,201.192.151.22,22892,128.148.13.12,26925
02/14-00:52:17.000000,ICMP PING undefined code,Attempted Information Leak,2,TCP,215.214.49.193,43314,227.62.62.75,3686
02/14-00:52:18.000000,ICMP PING undefined code,Misc activity,3,TCP,205.165.163.149,38863,75.247.8.164,46968
02/14-00:52:19.000000,ICMP PING BSDtype,Misc activity,3,TCP,119.19.107.201,58330,231.12.160.114,42077
02/14-00:52:20.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,168.59.113.43,35535,214.240.192.162,45089
02/14-00:52:21.000000,SCAN nmap XMAS,Misc activity,3,TCP,216.251.89.176,36611,101.87.73.114,22272
02/14-00:52:22.000000,ICMP PING *NIX,Misc activity,3,TCP,125.74.92.93,57245,176.175.50.238,64530
02/14-00:52:23.000000,ICMP PING undefined code,Misc activity,3,UDP,216.94.91.29,22981,8.92.235.116,63979
02/14-00:52:24.000000,ICMP PING *NIX,Misc activity,2,TCP,105.170.57.217,1270,106.183.36.213,4305
02/14-00:52:25.000000,ICMP PING *NIX,Attempted Information Leak,3,TCP,151.220.69.63,21309,113.126.112.93,52628
02/14-00:52:26.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,225.224.83.25,60505,121.248.113.176,15736
02/14-00:52:27.000000,ICMP PING BSDtype,Attempted Information Leak,2,UDP,38.105.149.106,21175,124.105.85.224,24933
02/14-00:52:28.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,62.41.183.8,62695,136.59.228.248,6488
02/14-00:52:29.000000,SNMP AgentX/tcp request,Attempted Information Leak,3,TCP,39.187.79.205,46669,135.172.215.220,64031
02/14-00:52:30.000000,ICMP PING BSDtype,Misc activity,2,TCP,250.191.128.217,26450,82.27.126.236,8098
02/14-00:52:31.000000,SCAN nmap XMAS,Misc activity,2,TCP,202.27.112.220,34823,95.190.18.155,53541
02/14-00:52:32.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,142.22.207.237,5902,61.26.70.99,32826
02/14-00:52:33.000000,ICMP PING,Misc activity,3,TCP,200.38.177.141,8438,109.112.132.183,21729
02/14-00:52:34.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,91.210.122.221,64055,53.82.51.17,64208
02/14-00:52:35.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,173.133.42.24,40147,16.33.250.225,44111
02/14-00:52:36.000000,ICMP PING BSDtype,Attempted Information Leak,2,UDP,82.153.128.145,53881,215.0.155.149,26189
02/14-00:52:37.000000,ICMP PING BSDtype,Misc activity,2,UDP,22.57.32.67,50830,10.5.51.210,36865
02/14-00:52:38.000000,ICMP PING,Misc activity,3,UDP,245.124.94.206,52998,66.193.206.127,900
02/14-00:52:39.000000,SNMP request tcp,Misc activity,2,TCP,156.14.162.210,61986,79.248.69.9,3590
02/14-00:52:40.000000,ICMP PING BSDtype,Attempted Information Leak,2,TCP,150.103.70.73,22260,225.9.142.21,10144
02/14-00:52:41.000000,ICMP PING undefined code,Misc activity,2,ICMP,55.221.199.65,50420,121.199.201.57,6848
02/14-00:52:42.000000,ICMP PING undefined code,Misc activity,2,TCP,184.40.17.147,55205,1.58.75.25,22467
02/14-00:52:43.000000,SNMP request tcp,Attempted Information Leak,3,UDP,249.150.191.62,49612,22.56.56.94,16584
02/14-00:52:44.000000,ICMP PING undefined code,Misc activity,2,UDP,220.106.14.230,39019,80.71.189.164,10973
02/14-00:52:45.000000,ICMP PING *NIX,Attempted Information Leak,2,TCP,243.222.184.156,64021,160.113.59.114,5383
02/14-00:52:46.000000,ICMP PING,Misc activity,3,UDP,35.25.214.193,1802,97.182.88.203,38369
02/14-00:52:47.000000,ICMP PING,Attempted Information Leak,2,TCP,166.209.250.178,54270,88.96.27.44,60155
02/14-00:52:48.000000,SNMP trap tcp,Attempted Information Leak,3,UDP,4.27.249.41,35968,150.49.29.94,33010
02/14-00:52:49.000000,SNMP request tcp,Misc activity,3,TCP,14.224.88.143,34971,39.34.166.201,29374
02/14-00:52:50.000000,ICMP PING,Misc activity,2,UDP,116.218.191.113,2534,178.194.208.157,24263
02/14-00:52:51.000000,SCAN nmap XMAS,Attempted Information Leak,2,TCP,92.114.173.162,8370,2.245.52.91,26380
02/14-00:52:52.000000,SCAN nmap XMAS,Attempted Information Leak,3,ICMP,130.131.7.23,25820,233.118.7.63,22255
02/14-00:52:53.000000,SCAN nmap XMAS,Misc activity,3,UDP,214.18.199.162,27879,227.213.219.160,62206
02/14-00:52:54.000000,SNMP trap tcp,Attempted Information Leak,2,TCP,33.75.133.155,1462,163.120.181.251,8471
02/14-00:52:55.000000,SNMP request tcp,Misc activity,3,UDP,248.173.163.213,3938,57.97.182.139,58054
02/14-00:52:56.000000,SCAN nmap XMAS,Misc activity,2,TCP,175.214.100.119,7355,65.93.213.214,6977
02/14-00:52:57.000000,ICMP PING undefined code,Misc activity,2,TCP,17.180.41.99,26323,116.90.106.179,26244
02/14-00:52:58.000000,ICMP PING,Misc activity,3,UDP,124.113.78.233,41915,30.147.31.186,17686
02/14-00:52:59.000000,ICMP PING undefined code,Attempted Denial of Service,2,TCP,110.138.87.147,25490,252.94.249.248,44701
02/14-00:53:00.000000,ICMP PING,Misc activity,3,TCP,251.182.60.205,5040,95.117.28.160,26733
02/14-00:53:01.000000,ICMP PING BSDtype,Misc activity,3,TCP,239.24.176.99,5928,93.49.160.131,63504
02/14-00:53:02.000000,ICMP PING,Misc activity,2,UDP,142.68.187.82,50324,8.101.171.87,53933
02/14-00:53:03.000000,SCAN nmap XMAS,Attempted Information Leak,2,TCP,3.201.219.184,6065,83.42.176.88,59735
02/14-00:53:04.000000,SCAN nmap XMAS,Misc activity,3,UDP,253.158.125.77,42109,111.88.121.48,35121
02/14-00:53:05.000000,ICMP PING,Attempted Information Leak,3,UDP,237.233.138.15,25527,148.108.129.164,46712
02/14-00:53:06.000000,ICMP PING,Misc activity,3,TCP,19.135.59.94,39967,253.170.73.216,55238
02/14-00:53:07.000000,SCAN nmap XMAS,Misc activity,3,UDP,136.228.155.103,25083,13.37.175.204,8679
02/14-00:53:08.000000,SNMP trap tcp,Misc activity,2,TCP,198.170.200.13,29672,168.131.84.240,54859
02/14-00:53:09.000000,ICMP PING *NIX,Misc activity,2,UDP,137.52.222.245,20110,104.211.224.217,1600
02/14-00:53:10.000000,ICMP PING undefined code,Misc activity,3,UDP,123.28.233.141,34552,178.206.236.133,48114
02/14-00:53:11.000000,ICMP PING BSDtype,Misc activity,2,TCP,141.5.35.132,25801,125.33.114.172,23910
02/14-00:53:12.000000,ICMP PING,Attempted Information Leak,3,TCP,231.87.113.55,30460,62.82.236.194,25602
02/14-00:53:13.000000,SNMP request tcp,Misc activity,3,UDP,211.218.122.254,20870,106.237.105.86,44928
02/14-00:53:14.000000,ICMP PING,Misc activity,3,TCP,222.29.216.141,7220,83.90.125.125,37497
02/14-00:53:15.000000,ICMP PING *NIX,Misc activity,2,TCP,147.62.172.118,19169,238.37.186.37,58008
02/14-00:53:16.000000,SNMP AgentX/tcp request,Attempted Information Leak,2,UDP,212.253.35.62,25890,176.126.67.122,56186
02/14-00:53:17.000000,ICMP PING,Misc activity,3,TCP,78.156.82.119,24251,42.148.60.27,17333
02/14-00:53:18.000000,ICMP PING,Misc activity,2,UDP,112.206.67.96,14206,184.220.25.249,32290
02/14-00:53:19.000000,ICMP PING undefined code,Misc activity,3,UDP,89.140.55.48,5974,29.7.179.173,52181
02/14-00:53:20.000000,ICMP PING undefined code,Misc activity,2,UDP,182.117.27.209,52154,201.38.142.2,46768
02/14-00:53:21.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,210.223.194.185,30318,15.5.142.199,11791
02/14-00:53:22.000000,ICMP PING,Attempted Information Leak,3,TCP,9.121.240.159,54244,152.51.167.78,9448
02/14-00:53:23.000000,ICMP PING undefined code,Misc activity,3,UDP,58.109.182.237,8144,90.245.61.96,44750
02/14-00:53:24.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,65.112.146.218,50910,123.118.125.174,23873
02/14-00:53:25.000000,ICMP PING BSDtype,Attempted Information Leak,2,TCP,22.160.163.24,16203,225.192.37.147,47137
02/14-00:53:26.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,8.240.37.193,52947,211.249.224.63,18274
02/14-00:53:27.000000,ICMP PING undefined code,Misc activity,3,TCP,9.5.150.24,52727,17.197.6.132,44887
02/14-00:53:28.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,186.23.213.183,44549,179.47.232.118,51436
02/14-00:53:29.000000,ICMP PING *NIX,Attempted Information Leak,3,TCP,17.140.136.165,18668,39.224.206.67,47128
02/14-00:53:30.000000,ICMP PING,Attempted Information Leak,3,TCP,41.31.248.150,30390,8.184.47.14,63058
02/14-00:53:31.000000,ICMP PING undefined code,Misc activity,2,ICMP,246.36.137.167,53014,96.39.50.32,22531
02/14-00:53:32.000000,ICMP PING *NIX,Misc activity,2,UDP,130.76.105.80,26970,129.172.115.55,42851
02/14-00:53:33.000000,SNMP trap tcp,Misc activity,3,TCP,240.86.80.159,40902,100.19.204.232,2644
02/14-00:53:34.000000,ICMP PING BSDtype,Attempted Information Leak,3,UDP,51.112.214.25,42731,146.62.138.246,9957
02/14-00:53:35.000000,ICMP PING *NIX,Attempted Information Leak,2,ICMP,14.181.58.125,25406,167.40.115.47,61030
02/14-00:53:36.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,86.49.248.93,37048,209.163.40.201,62396
02/14-00:53:37.000000,SNMP trap tcp,Misc activity,3,TCP,34.108.15.94,43615,186.85.121.223,14736
02/14-00:53:38.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,51.39.221.158,38981,33.21.229.137,53270
02/14-00:53:39.000000,ICMP PING undefined code,Misc activity,2,TCP,195.134.121.189,38802,81.106.96.99,19490
02/14-00:53:40.000000,ICMP PING,Misc activity,3,ICMP,40.130.85.169,48531,140.51.116.34,9500
02/14-00:53:41.000000,ICMP PING,Attempted Information Leak,2,UDP,2.20.189.232,32270,196.125.108.196,52771
02/14-00:53:42.000000,ICMP PING,Attempted Information Leak,3,UDP,8.172.75.205,15285,186.236.133.246,24112
02/14-00:53:43.000000,ICMP PING *NIX,Misc activity,2,ICMP,93.59.67.205,20710,109.149.188.191,49523
02/14-00:53:44.000000,ICMP PING *NIX,Attempted Information Leak,3,UDP,234.192.240.104,12101,58.188.149.74,1978
02/14-00:53:45.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,150.223.1.88,32593,10.198.17.213,33116
02/14-00:53:46.000000,ICMP PING,Attempted Information Leak,2,UDP,52.75.210.125,16977,38.91.70.83,62497
02/14-00:53:47.000000,ICMP PING,Misc activity,3,TCP,61.157.136.58,4888,54.53.74.92,39810
02/14-00:53:48.000000,ICMP PING undefined code,Attempted Information Leak,3,TCP,146.20.17.2,2787,55.30.29.173,42370
02/14-00:53:49.000000,ICMP PING undefined code,Misc activity,3,TCP,212.0.162.87,46924,84.53.58.249,17073
02/14-00:53:50.000000,ICMP PING *NIX,Misc activity,2,UDP,45.153.131.120,56620,131.78.0.131,56847
02/14-00:53:51.000000,SNMP trap tcp,Misc activity,3,ICMP,5.211.252.83,22161,116.35.12.141,22610
02/14-00:53:52.000000,ICMP PING undefined code,Misc activity,3,TCP,106.122.205.5,20331,12.172.36.3,34848
02/14-00:53:53.000000,SCAN nmap XMAS,Attempted Information Leak,3,UDP,141.17.50.160,49167,233.26.150.120,19803
02/14-00:53:54.000000,SCAN nmap XMAS,Misc activity,3,TCP,196.170.245.122,3847,63.185.205.73,15906
02/14-00:53:55.000000,ICMP PING,Misc activity,3,UDP,203.145.39.67,63195,176.246.201.91,40672
02/14-00:53:56.000000,ICMP PING,Misc activity,3,ICMP,8.106.0.227,11157,12.238.73.200,41184
02/14-00:53:57.000000,SCAN nmap XMAS,Misc activity,3,TCP,88.135.103.181,25190,224.119.233.8,13754
02/14-00:53:58.000000,ICMP PING undefined code,Misc activity,3,TCP,79.83.101.167,13540,7.65.86.32,34679
02/14-00:53:59.000000,SCAN nmap XMAS,Misc activity,2,TCP,30.13.55.134,39071,32.50.104.196,24908
02/14-00:54:00.000000,ICMP PING BSDtype,Misc activity,3,TCP,27.32.138.68,43461,85.136.209.15,24025
02/14-00:54:01.000000,SCAN nmap XMAS,Misc activity,3,ICMP,207.173.240.110,36571,79.8.123.159,18369
02/14-00:54:02.000000,SCAN nmap XMAS,Misc activity,3,UDP,153.167.34.232,34109,6.204.1.26,40651
02/14-00:54:03.000000,ICMP PING BSDtype,Attempted Information Leak,2,TCP,176.133.221.127,22379,47.125.69.244,6056
02/14-00:54:04.000000,ICMP PING,Attempted Information Leak,3,TCP,88.158.49.164,13984,249.236.214.208,34478
02/14-00:54:05.000000,ICMP PING undefined code,Attempted Information Leak,2,UDP,67.220.190.149,49674,53.80.46.105,18362
02/14-00:54:06.000000,ICMP PING,Attempted Information Leak,3,UDP,212.216.220.218,30340,55.248.39.23,3197
02/14-00:54:07.000000,ICMP PING undefined code,Misc activity,2,TCP,71.166.8.181,54470,185.196.65.211,13808
02/14-00:54:08.000000,ICMP PING BSDtype,Misc activity,3,TCP,77.66.147.234,63148,114.65.35.108,20721
02/14-00:54:09.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,85.185.135.28,54988,33.165.27.53,34726
02/14-00:54:10.000000,ICMP PING,Attempted Information Leak,2,TCP,124.77.165.139,43229,132.150.147.151,19801
02/14-00:54:11.000000,ICMP PING,Attempted Information Leak,2,TCP,56.147.108.13,34713,227.202.144.244,38934
02/14-00:54:12.000000,SCAN nmap XMAS,Misc activity,3,TCP,107.11.19.195,57377,139.246.96.178,30447
02/14-00:54:13.000000,SCAN nmap XMAS,Attempted Information Leak,3,TCP,247.190.119.139,62728,6.159.104.174,34920
02/14-00:54:14.000000,ICMP PING,Misc activity,3,UDP,32.216.95.66,35809,17.221.22.234,19156
02/14-00:54:15.000000,SCAN nmap XMAS,Attempted Information Leak,2,UDP,126.2.113.123,16421,152.193.48.184,3699
02/14-00:54:16.000000,ICMP PING,Misc activity,3,TCP,115.227.71.125,47138,28.147.115.195,21270
02/14-00:54:17.000000,SNMP trap tcp,Attempted Information Leak,3,ICMP,239.229.162.248,60688,104.225.232.173,16881
02/14-00:54:18.000000,ICMP PING undefined code,Misc activity,3,ICMP,31.161.62.125,30980,190.234.132.116,56279
02/14-00:54:19.000000,SCAN nmap XMAS,Misc activity,3,TCP,203.48.240.89,41038,251.143.171.161,40491
02/14-00:54:20.000000,ICMP PING undefined code,Misc activity,2,UDP,219.99.7.232,15093,175.47.15.15,44961
02/14-00:54:21.000000,SNMP AgentX/tcp request,Misc activity,3,TCP,117.13.244.118,32902,62.61.164.175,5563
02/14-00:54:22.000000,ICMP PING undefined code,Misc activity,3,TCP,9.237.146.15,47643,220.101.164.83,45769
